ts,level,code,msg,value,threshold,processed,site,equipment
1762853892.205323,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853893.0382729,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853893.0382729,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853893.8844807,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853893.8844807,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853894.7874942,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853894.7874942,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853895.684094,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853895.684094,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853896.5686934,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853896.5686934,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853897.3216863,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853897.3216863,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853898.149443,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853898.149443,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853899.014833,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853899.014833,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853899.8275554,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853899.8275554,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853900.7377777,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853900.7377777,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853901.7188263,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853901.7188263,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853902.581632,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853902.581632,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853903.376954,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853903.376954,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853904.151074,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853904.151074,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853904.9438155,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853904.9438155,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853905.730074,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853905.730074,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853906.7434547,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853906.7434547,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853906.7434547,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853907.6519995,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853907.6519995,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853907.6519995,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853908.4892097,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853908.4892097,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853908.4892097,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853909.3321333,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853909.3321333,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853909.3321333,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853910.1713207,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853910.1713207,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853910.1713207,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853910.990379,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853910.990379,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853910.990379,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853911.8269556,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853911.8269556,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853911.8269556,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853912.597949,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853912.597949,WARN,OVERCURRENT,I1=1.78 ×In,467.45689408819135,314.91832864888676,1,,
1762853912.597949,INFO,V_DIP,V1=0.960 ·Vn,211200.0,209000.0,1,,
1762853912.9438574,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853912.9438574,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853913.7605927,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853913.7605927,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853914.6208425,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853914.6208425,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853915.4862492,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853915.4862492,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853916.3046153,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853916.3046153,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853917.0873733,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853917.0873733,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853917.9680903,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853917.9680903,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853918.7370048,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853918.7370048,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853919.5702124,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853919.5702124,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853920.3692906,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853920.3692906,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853921.2647974,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853921.2647974,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853922.0505385,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853922.0505385,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853922.861352,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853922.861352,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853923.7133813,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853923.7133813,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853924.5668619,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853924.5668619,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1762853925.4489372,WARN,OVERLOAD,S=1.71 ×Sn,171000000.0,110000000.00000001,1,,
1762853925.4489372,WARN,OVERCURRENT,I1=1.71 ×In,448.7586183246637,314.91832864888676,1,,
1763500899.2091749,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500899.2091749,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500899.2091749,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.0,110.0,1,,
1763500915.1766267,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500915.1766267,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500915.1766267,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.01099784378917,110.0,1,,
1763500916.0047512,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500916.0047512,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500916.0047512,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.02199324388458,110.0,1,,
1763500916.726859,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500916.726859,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500916.726859,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.03298620082923,110.0,1,,
1763500917.500868,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500917.500868,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500917.500868,ALARM,TEMP_HIGH,θhs=112.0°C > 110.0°C,112.04397671516597,110.0,1,,
1763500918.2337308,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500918.2337308,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500918.2337308,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.05496478743753,110.0,1,,
1763500919.0709846,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500919.0709846,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500919.0709846,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.06595041818655,110.0,1,,
1763500919.9222116,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500919.9222116,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500919.9222116,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.07693360795551,110.0,1,,
1763500920.6724725,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500920.6724725,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500920.6724725,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.0879143572868,110.0,1,,
1763500921.4885895,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500921.4885895,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500921.4885895,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.0988926667227,110.0,1,,
1763500922.1346047,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500922.1346047,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500922.1346047,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.10986853680532,110.0,1,,
1763500923.002655,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500923.002655,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500923.002655,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.12084196807669,110.0,1,,
1763500923.8803606,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500923.8803606,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500923.8803606,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.13181296107871,110.0,1,,
1763500924.7781126,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500924.7781126,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500924.7781126,ALARM,TEMP_HIGH,θhs=112.1°C > 110.0°C,112.14278151635315,110.0,1,,
1763500925.806516,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500925.806516,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500925.806516,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.15374763444167,110.0,1,,
1763500926.7317839,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500926.7317839,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500926.7317839,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.16471131588581,110.0,1,,
1763500927.5719547,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500927.5719547,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500927.5719547,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.17567256122699,110.0,1,,
1763500928.4283442,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500928.4283442,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500928.4283442,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.1866313710065,110.0,1,,
1763500929.4534726,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500929.4534726,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500929.4534726,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.1975877457655,110.0,1,,
1763500930.4754121,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500930.4754121,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500930.4754121,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.20854168604508,110.0,1,,
1763500931.3308787,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500931.3308787,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500931.3308787,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.21949319238615,110.0,1,,
1763500932.1988633,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500932.1988633,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500932.1988633,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.23044226532953,110.0,1,,
1763500933.072135,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500933.072135,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500933.0731456,ALARM,TEMP_HIGH,θhs=112.2°C > 110.0°C,112.24138890541592,110.0,1,,
1763500933.9387074,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500933.9387074,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500933.9387074,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.25233311318588,110.0,1,,
1763500934.826143,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500934.826143,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500934.826143,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.26327488917988,110.0,1,,
1763500935.7545252,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500935.7545252,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500935.7545252,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.27421423393825,110.0,1,,
1763500936.8058968,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500936.8058968,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500936.8058968,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.28515114800122,110.0,1,,
1763500937.7712178,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500937.7712178,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500937.7712178,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.29608563190885,110.0,1,,
1763500938.6575816,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500938.6575816,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500938.6575816,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.30701768620115,110.0,1,,
1763500939.6088674,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500939.6088674,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500939.6088674,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.31794731141795,110.0,1,,
1763500940.4948356,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500940.4948356,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500940.4948356,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.328874508099,110.0,1,,
1763500941.5050075,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500941.5050075,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500941.5050075,ALARM,TEMP_HIGH,θhs=112.3°C > 110.0°C,112.3397992767839,110.0,1,,
1763500942.514758,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500942.514758,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500942.514758,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.35072161801216,110.0,1,,
1763500943.4196281,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500943.4196281,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500943.4196281,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.36164153232315,110.0,1,,
1763500944.5772612,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500944.5772612,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500944.5772612,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.37255902025612,110.0,1,,
1763500945.6550531,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500945.6550531,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500945.6550531,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.3834740823502,110.0,1,,
1763500946.5533864,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500946.5533864,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500946.5533864,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.39438671914442,110.0,1,,
1763500947.393084,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500947.393084,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500947.393084,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.40529693117767,110.0,1,,
1763500948.4696298,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500948.4696298,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500948.4696298,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.41620471898872,110.0,1,,
1763500949.676961,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500949.676961,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500949.676961,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.42711008311623,110.0,1,,
1763500950.8632863,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500950.8632863,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500950.8632863,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.43801302409875,110.0,1,,
1763500951.8457532,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500951.8457532,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500951.8457532,ALARM,TEMP_HIGH,θhs=112.4°C > 110.0°C,112.44891354247468,110.0,1,,
1763500952.3717468,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500952.3717468,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500952.3717468,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.45981163878233,110.0,1,,
1763500953.2854524,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500953.2854524,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500953.2854524,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.47070731355986,110.0,1,,
1763500954.4563897,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500954.4563897,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500954.4563897,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.48160056734534,110.0,1,,
1763500955.3944304,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500955.3944304,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500955.3944304,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.4924914006767,110.0,1,,
1763500956.3245132,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500956.3245132,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500956.3245132,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.50337981409177,110.0,1,,
1763500956.9734895,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500956.9734895,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500956.9734895,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.51426580812824,110.0,1,,
1763500957.83486,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500957.83486,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500957.83486,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.5251493833237,110.0,1,,
1763500958.0282505,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500958.0282505,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500958.0282505,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.53603054021559,110.0,1,,
1763500958.9192827,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500958.9192827,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500958.9192827,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.54690927934128,110.0,1,,
1763500959.8862402,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500959.8862402,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500959.8862402,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.55778560123797,110.0,1,,
1763500960.99444,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500960.99444,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500960.99444,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.56865950644277,110.0,1,,
1763500961.8897982,WARN,OVERLOAD,S=1.58 ×Sn,158000000.0,110000000.00000001,1,,
1763500961.8897982,WARN,OVERCURRENT,I1=1.58 ×In,414.6424660543676,314.91832864888676,1,,
1763500961.8897982,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.57953099549266,110.0,1,,
1763500962.4059281,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.57181480235285,110.0,1,,
1763500963.501042,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.56410032373212,110.0,1,,
1763500964.655031,ALARM,TEMP_HIGH,θhs=112.6°C > 110.0°C,112.5563875592495,110.0,1,,
1763500965.7626832,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.54867650852412,110.0,1,,
1763500966.9423153,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.5409671711752,110.0,1,,
1763500968.0103686,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.53325954682201,110.0,1,,
1763500969.016324,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.52555363508392,110.0,1,,
1763500970.0787706,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.51784943558042,110.0,1,,
1763500971.1608481,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.51014694793103,110.0,1,,
1763500971.9214344,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.50244617175541,110.0,1,,
1763500973.0059292,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.49474710667324,110.0,1,,
1763500974.0128274,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.48704975230434,110.0,1,,
1763500974.9565032,ALARM,TEMP_HIGH,θhs=112.5°C > 110.0°C,112.4793541082686,110.0,1,,
