ts,v_sec,i_sec,p_sec,t_core,v_prim_rms,i_prim_rms,pf_prim,freq,status
1761660712.8896177,19.879,10.123,201.24,50.39,219.93,0.963,0.95,50.03,OK
1761660712.9910235,19.879,10.094,200.65,50.39,220.22,0.948,0.961,49.97,OK
1761660713.0923586,19.81,10.095,199.98,50.39,219.63,0.96,0.949,50.03,OK
1761660713.1938143,19.823,9.982,197.87,50.39,219.92,0.941,0.957,50.02,OK
1761660713.2952783,19.831,10.147,201.22,50.39,219.93,0.968,0.945,50.02,OK
1761660713.3966885,19.834,10.034,199.01,50.39,219.68,0.928,0.976,50.04,OK
1761660713.4979832,19.852,10.105,200.6,50.39,220.15,0.934,0.976,49.96,OK
1761660713.5994723,19.863,9.928,197.2,50.39,220.22,0.972,0.921,49.96,OK
1761660713.7012289,19.795,9.977,197.49,50.39,220.05,0.95,0.944,50.01,OK
1761660713.8033354,19.816,10.071,199.56,50.39,219.81,0.95,0.956,49.95,OK
1761660713.9048028,19.822,10.096,200.11,50.39,220.35,0.942,0.964,50.0,OK
1761660714.0065093,19.802,10.011,198.24,50.39,219.71,0.933,0.967,49.96,OK
1761660714.116921,19.819,9.926,196.72,50.39,219.78,0.924,0.969,49.96,OK
1761660714.2201152,19.861,9.984,198.3,50.39,219.86,0.928,0.972,50.0,OK
1761660714.321665,19.796,9.955,197.08,50.39,219.75,0.955,0.939,50.0,OK
1761660714.4229925,19.882,10.055,199.92,50.39,219.86,0.963,0.945,50.02,OK
1761660714.5277393,19.806,10.083,199.7,50.39,219.63,0.954,0.953,50.02,OK
1761660714.6294563,19.884,10.04,199.64,50.39,220.13,0.935,0.97,50.02,OK
1761660714.7471154,19.794,9.912,196.2,50.39,220.2,0.917,0.971,49.97,OK
1761660714.879946,19.865,9.898,196.63,50.39,220.0,0.916,0.975,50.0,OK
1761660714.9857275,19.831,10.032,198.96,50.39,219.61,0.957,0.947,50.03,OK
1761660715.1127,19.87,9.879,196.29,50.39,219.8,0.934,0.956,50.03,OK
1761660715.2202322,19.827,9.889,196.06,50.39,220.11,0.932,0.956,50.01,OK
1761660715.327906,19.827,9.968,197.65,50.39,219.91,0.951,0.945,49.97,OK
1761660715.452565,19.882,9.839,195.62,50.39,220.23,0.92,0.966,49.95,OK
1761660715.554659,19.845,9.889,196.24,50.39,219.92,0.927,0.963,49.96,OK
1761660715.656188,19.869,9.899,196.68,50.39,219.67,0.969,0.924,49.99,OK
1761660715.7573164,19.846,9.882,196.12,50.39,220.37,0.937,0.949,49.95,OK
1761660715.8585923,19.873,9.816,195.08,50.39,220.0,0.955,0.929,49.98,OK
1761660715.9607136,19.821,9.864,195.51,50.39,220.27,0.914,0.971,50.01,OK
1761660716.0623336,19.866,9.88,196.28,50.39,220.12,0.953,0.936,50.03,OK
1761660716.164394,19.868,9.911,196.9,50.39,219.88,0.949,0.944,49.99,OK
1761660716.2657473,19.819,9.917,196.55,50.39,220.22,0.942,0.947,49.98,OK
1761660716.3671324,19.843,9.91,196.65,50.39,220.19,0.954,0.936,50.01,OK
1761660716.4684787,19.819,9.963,197.47,50.39,220.04,0.967,0.928,50.04,OK
1761660716.569855,19.793,9.933,196.59,50.39,220.15,0.954,0.936,49.95,OK
1761660716.6720684,19.8,9.985,197.7,50.39,220.0,0.919,0.978,50.03,OK
1761660716.773538,19.835,9.889,196.16,50.39,219.61,0.928,0.962,50.02,OK
1761660716.8748524,19.803,9.922,196.49,50.39,219.97,0.912,0.98,50.03,OK
1761660716.9789312,19.885,9.833,195.53,50.39,219.79,0.954,0.932,50.01,OK
1761660717.083648,19.855,9.845,195.47,50.39,219.68,0.927,0.96,50.04,OK
1761660717.1852906,19.869,9.884,196.38,50.39,220.27,0.947,0.942,49.97,OK
1761660717.2866483,19.803,9.914,196.32,50.39,220.26,0.947,0.941,50.02,OK
1761660717.3885849,19.866,9.812,194.92,50.39,219.67,0.947,0.937,49.96,OK
1761660717.4897118,19.84,9.939,197.19,50.39,220.07,0.93,0.964,50.0,OK
1761660717.5922034,19.821,9.887,195.97,50.39,220.1,0.95,0.937,49.95,OK
1761660717.6948442,19.801,9.974,197.49,50.39,219.71,0.97,0.926,50.03,OK
1761660717.7963378,19.821,9.854,195.31,50.39,219.93,0.929,0.956,49.99,OK
1761660717.8977792,19.82,9.83,194.84,50.39,220.23,0.905,0.978,49.97,OK
1761660717.9990237,19.849,9.949,197.48,50.39,220.28,0.937,0.957,49.97,OK
1761660718.1003652,19.862,9.969,198.0,50.39,220.35,0.961,0.935,50.03,OK
1761660718.2018287,19.867,9.859,195.88,50.39,220.06,0.924,0.964,50.0,OK
1761660718.3026633,19.837,9.842,195.25,50.39,220.11,0.929,0.954,50.01,OK
1761660718.404029,19.842,9.847,195.38,50.39,219.99,0.962,0.924,50.05,OK
1761660718.5053437,19.792,9.893,195.8,50.39,219.83,0.921,0.968,49.98,OK
1761660718.60682,19.831,9.831,194.97,50.39,219.81,0.949,0.934,50.02,OK
1761660718.7082298,19.836,9.827,194.92,50.39,219.88,0.952,0.932,49.96,OK
1761660718.809486,19.876,9.801,194.79,50.39,220.35,0.924,0.957,50.02,OK
1761660718.911226,19.821,9.847,195.17,50.39,219.73,0.912,0.974,49.99,OK
1761660719.0124571,19.815,9.992,198.0,50.39,220.38,0.967,0.929,49.97,OK
1761660719.1140022,19.851,9.92,196.92,50.39,220.0,0.962,0.93,49.96,OK
1761660719.2151382,19.867,9.885,196.39,50.39,220.21,0.937,0.952,49.95,OK
1761660719.3166914,19.856,9.983,198.22,50.39,219.9,0.963,0.936,50.01,OK
1761660719.417887,19.839,9.829,195.0,50.39,220.14,0.922,0.961,50.01,OK
1761660719.519386,19.826,9.88,195.87,50.39,220.21,0.932,0.954,49.98,OK
1761660719.6208627,19.797,9.87,195.39,50.39,219.88,0.931,0.954,49.99,OK
1761660719.7226388,19.872,9.889,196.51,50.39,219.93,0.947,0.944,49.96,OK
1761660719.827706,19.832,10.018,198.68,50.39,220.15,0.926,0.975,49.95,OK
1761660719.9305954,19.847,10.023,198.93,50.39,219.87,0.936,0.966,49.97,OK
1761660720.0529318,19.86,9.846,195.54,50.39,219.93,0.925,0.961,50.0,OK
1761660720.1561346,19.793,10.047,198.87,50.39,220.22,0.941,0.959,49.98,OK
1761660720.2586517,19.846,9.987,198.2,50.39,219.8,0.959,0.941,49.97,OK
1761660720.3601432,19.833,9.936,197.06,50.39,220.38,0.962,0.93,49.97,OK
1761660720.4617407,19.827,10.018,198.62,50.39,220.26,0.922,0.978,50.02,OK
1761660720.5635254,19.853,10.025,199.03,50.39,219.87,0.964,0.939,50.0,OK
1761660720.6646261,19.842,9.925,196.93,50.39,219.74,0.915,0.979,50.03,OK
1761660720.7655103,19.855,9.921,196.99,50.39,220.22,0.931,0.96,49.99,OK
1761660720.8669486,19.799,10.018,198.34,50.39,219.82,0.948,0.952,50.03,OK
1761660720.968023,19.856,10.068,199.92,50.39,220.28,0.948,0.957,49.97,OK
1761660721.0694456,19.887,9.902,196.92,50.39,220.15,0.939,0.953,50.02,OK
1761660721.1715715,19.868,9.932,197.34,50.39,219.68,0.958,0.938,50.03,OK
1761660721.2728496,19.799,10.064,199.26,50.39,219.95,0.983,0.922,50.04,OK
1761660721.3744867,19.868,10.088,200.44,50.39,219.89,0.989,0.922,50.04,OK
1761660721.4756136,19.821,10.058,199.36,50.39,220.23,0.957,0.946,50.03,OK
1761660721.576626,19.793,10.08,199.51,50.39,220.17,0.938,0.966,50.04,OK
1761660721.6783981,19.795,10.111,200.15,50.39,219.9,0.931,0.978,49.96,OK
1761660721.7800314,19.847,10.071,199.87,50.39,220.2,0.951,0.955,49.97,OK
1761660721.881754,19.832,10.031,198.94,50.39,219.8,0.927,0.976,49.96,OK
1761660721.9831097,19.888,10.129,201.43,50.39,220.15,0.981,0.932,49.96,OK
1761660722.0846145,19.802,10.184,201.66,50.39,219.87,0.946,0.969,49.98,OK
1761660722.1867745,19.878,9.991,198.6,50.39,219.7,0.97,0.932,49.99,OK
1761660722.2882655,19.861,10.0,198.62,50.39,219.83,0.945,0.956,50.0,OK
1761660722.3894844,19.876,10.008,198.91,50.39,219.74,0.937,0.966,50.05,OK
1761660722.4907918,19.82,10.043,199.05,50.39,220.34,0.979,0.923,50.04,OK
1761660722.5924022,19.798,10.185,201.65,50.39,220.23,0.97,0.944,49.98,OK
1761660722.6943567,19.805,10.069,199.41,50.39,219.78,0.935,0.971,49.98,OK
1761660722.796059,19.867,10.104,200.73,50.39,219.65,0.946,0.966,50.04,OK
1761660722.8970463,19.844,10.22,202.8,50.39,220.29,0.985,0.935,50.02,OK
1761660722.998555,19.83,10.088,200.04,50.39,220.1,0.987,0.921,49.97,OK
1761660723.0999162,19.839,10.157,201.5,50.39,219.68,0.97,0.946,49.98,OK
1761660723.2009213,19.848,10.049,199.45,50.39,220.39,0.968,0.935,50.04,OK
1761660723.3020904,19.852,10.221,202.91,50.39,220.02,0.971,0.949,50.03,OK
1761660723.4033654,19.834,10.248,203.26,50.39,220.25,0.954,0.967,50.0,OK
1761660723.5046406,19.85,10.114,200.75,50.39,220.07,0.949,0.962,50.0,OK
1761660723.606355,19.845,10.077,199.99,50.39,220.15,0.975,0.932,49.99,OK
1761660723.7080746,19.82,10.168,201.53,50.39,220.08,0.943,0.971,50.01,OK
1761660723.809311,19.872,10.206,202.8,50.39,219.74,0.958,0.963,50.01,OK
1761660723.9110935,19.837,10.26,203.52,50.39,220.35,0.973,0.949,49.99,OK
1761660724.0126588,19.794,10.217,202.22,50.39,219.7,0.975,0.944,50.03,OK
1761660724.114223,19.849,10.225,202.95,50.39,220.31,0.977,0.943,49.99,OK
1761660724.2156408,19.859,10.284,204.23,50.39,219.78,1.001,0.928,50.03,OK
1761660724.3168051,19.856,10.173,202.0,50.39,219.83,0.977,0.941,50.01,OK
1761660724.4178975,19.849,10.278,204.0,50.39,220.14,0.96,0.965,50.0,OK
1761660724.5196464,19.856,10.303,204.57,50.39,220.35,0.952,0.975,50.04,OK
1761660724.6212795,19.874,10.2,202.71,50.39,219.65,0.982,0.94,49.99,OK
1761660724.7227764,19.816,10.192,201.97,50.39,220.37,0.965,0.949,50.02,OK
1761660724.824821,19.873,10.211,202.93,50.39,219.91,0.984,0.938,49.96,OK
1761660724.9264648,19.791,10.337,204.59,50.39,220.35,0.983,0.945,49.98,OK
1761660725.0280182,19.841,10.298,204.32,50.39,220.17,0.982,0.945,50.04,OK
1761660725.1295323,19.886,10.235,203.54,50.39,219.66,0.953,0.973,50.03,OK
1761660725.2310221,19.863,10.331,205.2,50.39,220.0,0.971,0.961,50.0,OK
1761660725.332583,19.877,10.314,205.01,50.39,220.3,1.008,0.923,49.99,OK
1761660725.434051,19.795,10.339,204.66,50.39,220.21,0.95,0.978,49.97,OK
1761660725.5354633,19.828,10.289,204.01,50.39,220.34,1.002,0.924,50.05,OK
1761660725.6374662,19.821,10.302,204.19,50.39,220.03,0.951,0.976,49.97,OK
1761660725.739656,19.814,10.226,202.61,50.39,220.05,0.959,0.961,50.02,OK
1761660725.8405848,19.88,10.28,204.36,50.39,219.71,0.977,0.952,49.96,OK
1761660725.942534,19.816,10.271,203.54,50.39,220.36,0.97,0.952,49.98,OK
1761660726.0437746,19.887,10.323,205.29,50.39,220.36,0.981,0.95,50.0,OK
1761660726.145173,19.854,10.295,204.4,50.39,219.77,0.995,0.935,50.05,OK
1761660726.246096,19.845,10.328,204.95,50.39,220.05,0.99,0.94,49.98,OK
1761660726.3478155,19.825,10.332,204.82,50.39,219.78,1.0,0.932,50.02,OK
1761660726.4493434,19.844,10.294,204.28,50.39,219.66,0.98,0.949,50.0,OK
1761660726.5506744,19.8,10.281,203.57,50.39,220.3,0.988,0.935,50.03,OK
1761660726.6529107,19.848,10.312,204.67,50.39,219.68,0.986,0.945,49.98,OK
1761660726.7543757,19.848,10.208,202.6,50.39,220.3,0.972,0.946,50.0,OK
1761660726.8557775,19.798,10.402,205.93,50.39,220.31,0.999,0.936,50.04,OK
1761660726.957375,19.826,10.233,202.87,50.39,220.29,0.957,0.962,49.99,OK
1761660727.0591745,19.8,10.244,202.84,50.39,220.02,0.99,0.931,50.0,OK
1761660727.1605632,19.844,10.302,204.43,50.39,220.04,0.997,0.932,49.98,OK
1761660727.262037,19.837,10.321,204.73,50.39,219.82,0.995,0.936,50.02,OK
1761660727.3633366,19.832,10.197,202.21,50.39,220.05,0.982,0.936,49.96,OK
1761660727.464692,19.887,10.169,202.22,50.39,219.63,0.984,0.936,50.04,OK
1761660727.5660353,19.81,10.344,204.91,50.39,219.95,1.005,0.927,50.04,OK
1761660727.6674302,19.807,10.327,204.56,50.39,219.81,0.987,0.943,50.0,OK
1761660727.7689736,19.852,10.171,201.92,50.39,220.03,0.994,0.923,50.02,OK
1761660727.8702245,19.8,10.33,204.54,50.39,219.8,1.001,0.93,50.01,OK
1761660727.9717386,19.873,10.302,204.73,50.39,220.22,0.968,0.961,50.03,OK
1761660728.073751,19.829,10.177,201.8,50.39,219.99,0.982,0.934,49.97,OK
1761660728.175098,19.827,10.343,205.08,50.39,219.72,0.988,0.945,50.0,OK
1761660728.2804694,19.824,10.302,204.23,50.39,220.19,0.993,0.935,50.01,OK
1761660728.3901238,19.815,10.292,203.94,50.39,219.92,0.969,0.957,50.0,OK
1761660728.555006,19.8,10.214,202.25,50.39,219.83,0.973,0.945,49.95,OK
1761660728.6868067,19.856,10.321,204.93,50.39,220.24,0.995,0.935,49.99,OK
1761660728.789696,19.882,10.278,204.36,50.39,219.91,0.992,0.936,50.03,OK
1761660728.8911045,19.876,10.154,201.83,50.39,219.71,0.964,0.953,49.97,OK
1761660728.9934206,19.849,10.196,202.37,50.39,220.13,0.943,0.974,49.96,OK
1761660729.0950284,19.875,10.309,204.89,50.39,220.36,1.004,0.926,49.96,OK
1761660729.1986098,19.812,10.244,202.94,50.39,220.4,0.995,0.925,49.97,OK
1761660729.29986,19.85,10.282,204.1,50.39,220.32,1.002,0.924,50.0,OK
1761660729.4015772,19.846,10.177,201.97,50.39,219.75,0.974,0.944,49.96,OK
1761660729.5026803,19.856,10.196,202.45,50.39,219.97,0.995,0.925,50.05,OK
1761660729.6044147,19.832,10.212,202.52,50.39,219.67,0.967,0.954,50.02,OK
1761660729.705388,19.842,10.244,203.27,50.39,219.79,0.993,0.932,50.0,OK
1761660729.806368,19.853,10.178,202.06,50.39,219.65,0.959,0.959,49.97,OK
1761660729.9078808,19.87,10.078,200.26,50.39,219.81,0.974,0.936,49.96,OK
1761660730.0089288,19.833,10.265,203.58,50.39,219.72,0.946,0.98,49.99,OK
1761660730.1101782,19.869,10.179,202.24,50.39,220.21,0.969,0.948,49.97,OK
1761660730.2118323,19.858,10.173,202.02,50.39,219.96,0.944,0.973,50.01,OK
1761660730.313105,19.857,10.133,201.2,50.39,219.7,0.95,0.964,50.0,OK
1761660730.414505,19.794,10.222,202.34,50.39,220.2,0.985,0.933,50.01,OK
1761660730.515648,19.844,10.142,201.26,50.39,220.21,0.951,0.961,50.02,OK
1761660730.6168628,19.817,10.26,203.33,50.39,219.75,0.984,0.941,49.95,OK
1761660730.7180388,19.827,10.125,200.75,50.39,220.25,0.95,0.96,50.03,OK
1761660730.8198476,19.859,10.097,200.52,50.39,219.64,0.981,0.931,50.01,OK
1761660730.9212778,19.831,10.041,199.12,50.39,220.37,0.955,0.946,49.95,OK
1761660731.0230281,19.889,10.169,202.25,50.39,220.25,0.943,0.973,50.04,OK
1761660731.1243937,19.793,10.241,202.7,50.39,219.6,0.976,0.946,50.05,OK
1761660731.2254546,19.886,10.156,201.97,50.39,219.67,0.983,0.935,49.96,OK
1761660731.3270397,19.824,10.074,199.72,50.39,219.87,0.97,0.937,50.0,OK
1761660731.4283116,19.873,10.084,200.41,50.39,219.73,0.99,0.921,50.01,OK
1761660731.5298476,19.871,10.109,200.88,50.39,220.16,0.963,0.948,49.97,OK
1761660731.631384,19.85,10.123,200.94,50.39,219.91,0.944,0.968,49.95,OK
1761660731.7331946,19.829,10.033,198.94,50.39,220.3,0.962,0.939,49.97,OK
1761660731.8341732,19.849,10.061,199.71,50.39,219.92,0.975,0.931,49.96,OK
1761660731.93579,19.833,9.967,197.69,50.39,220.0,0.95,0.946,49.97,OK
1761660732.03681,19.839,10.072,199.82,50.39,220.11,0.946,0.959,49.96,OK
1761660732.1383436,19.849,10.032,199.12,50.39,220.15,0.933,0.969,50.02,OK
1761660732.2394435,19.827,9.981,197.89,50.39,220.19,0.937,0.959,50.01,OK
1761660732.340526,19.794,10.028,198.49,50.39,220.3,0.929,0.97,50.03,OK
1761660732.4415524,19.868,10.039,199.46,50.39,219.93,0.971,0.934,49.98,OK
1761660732.5432403,19.858,10.064,199.84,50.39,220.19,0.944,0.961,49.96,OK
1761660732.6449997,19.825,10.007,198.4,50.39,219.9,0.94,0.96,50.0,OK
1761660732.7467513,19.805,10.042,198.88,50.39,219.6,0.969,0.934,50.05,OK
1761660732.8480988,19.827,9.963,197.54,50.39,220.03,0.961,0.935,50.02,OK
1761660732.949501,19.853,10.005,198.62,50.39,220.19,0.94,0.96,49.96,OK
1761660733.0509589,19.814,10.018,198.5,50.39,219.62,0.953,0.949,49.98,OK
1761660733.1520512,19.884,9.915,197.16,50.39,219.72,0.933,0.962,50.04,OK
1761660733.253016,19.889,10.016,199.21,50.39,220.05,0.936,0.967,49.96,OK
1761660733.3547332,19.876,9.979,198.34,50.39,219.78,0.964,0.936,49.95,OK
1761660733.4560525,19.872,9.935,197.44,50.39,219.76,0.929,0.967,50.02,OK
1761660733.557557,19.871,9.88,196.33,50.39,220.27,0.934,0.954,50.04,OK
1761660733.6588974,19.842,9.934,197.1,50.39,219.69,0.924,0.971,49.99,OK
1761660733.7602665,19.838,9.979,197.96,50.39,219.66,0.92,0.98,49.97,OK
1761660733.8790255,19.831,9.926,196.84,50.39,219.93,0.939,0.954,50.01,OK
1761660734.0137885,19.858,9.869,195.97,50.39,220.29,0.93,0.956,49.99,OK
1761660734.1289225,19.847,9.89,196.29,50.39,219.77,0.919,0.971,50.01,OK
1761660734.3097079,19.822,10.006,198.34,50.39,220.13,0.931,0.968,50.04,OK
1761660734.4161677,19.872,9.809,194.92,50.39,220.27,0.936,0.945,50.02,OK
1761660734.5172434,19.86,9.938,197.37,50.39,219.89,0.961,0.934,50.02,OK
1761660734.6184914,19.823,9.865,195.56,50.39,220.04,0.954,0.931,50.03,OK
1761660734.720102,19.886,9.827,195.42,50.39,219.62,0.921,0.966,50.04,OK
1761660734.8223312,19.814,9.928,196.71,50.39,219.83,0.932,0.96,49.96,OK
1761660734.923605,19.872,9.892,196.57,50.39,220.0,0.94,0.951,49.97,OK
1761660735.0252132,19.801,9.85,195.03,50.39,220.06,0.918,0.965,49.97,OK
1761660735.1267416,19.855,9.813,194.84,50.39,219.77,0.935,0.949,49.98,OK
1761660735.2281625,19.819,9.861,195.44,50.39,220.38,0.906,0.978,49.99,OK
1761660735.3325198,19.862,9.828,195.2,50.39,219.81,0.921,0.964,49.99,OK
1761660735.4341006,19.793,9.951,196.96,50.39,220.38,0.956,0.935,49.97,OK
1761660735.5357182,19.855,9.788,194.33,50.39,220.3,0.92,0.958,49.99,OK
1761660735.6374953,19.838,9.918,196.76,50.39,220.09,0.926,0.965,49.99,OK
1761660735.739099,19.823,9.812,194.51,50.39,220.4,0.903,0.977,50.04,OK
1761660735.841084,19.829,9.944,197.19,50.39,220.22,0.948,0.945,50.01,OK
1761660735.942389,19.84,9.869,195.8,50.39,219.78,0.944,0.944,50.01,OK
1761660736.0438402,19.869,9.962,197.94,50.39,219.64,0.966,0.933,50.03,OK
1761660736.2536116,19.807,9.92,196.5,50.39,219.71,0.949,0.943,49.96,OK
1761660736.35982,19.81,9.825,194.64,50.39,220.25,0.942,0.938,50.01,OK
1761660736.4610806,19.867,9.907,196.82,50.39,219.77,0.93,0.963,50.05,OK
1761660736.5628154,19.856,9.863,195.84,50.39,220.38,0.946,0.94,50.04,OK
1761660736.6646917,19.834,9.885,196.06,50.39,220.36,0.926,0.961,50.03,OK
1761660736.7664487,19.82,9.968,197.55,50.39,219.79,0.924,0.973,50.01,OK
1761660736.8682082,19.851,9.822,194.96,50.39,220.28,0.922,0.959,49.99,OK
1761660736.9694319,19.888,9.921,197.31,50.39,219.74,0.964,0.931,50.04,OK
1761660737.0705144,19.845,9.822,194.93,50.39,220.05,0.919,0.964,50.0,OK
1761660737.1716716,19.882,9.875,196.34,50.39,220.15,0.958,0.931,49.97,OK
1761660737.2728052,19.871,9.965,198.01,50.39,219.62,0.955,0.944,50.05,OK
1761660737.373926,19.831,9.929,196.89,50.39,219.78,0.966,0.927,50.02,OK
1761660737.475807,19.802,9.922,196.48,50.39,219.78,0.971,0.921,50.04,OK
1761660737.5769436,19.853,9.945,197.44,50.39,219.7,0.941,0.955,50.02,OK
1761660737.6792822,19.86,9.935,197.31,50.39,219.79,0.961,0.934,50.01,OK
1761660737.780443,19.838,9.9,196.39,50.39,219.97,0.93,0.96,50.02,OK
1761660737.881984,19.829,9.904,196.4,50.39,220.25,0.943,0.946,49.96,OK
1761660737.9835644,19.822,9.821,194.68,50.39,220.2,0.936,0.945,49.98,OK
1761660738.0848587,19.877,9.793,194.65,50.39,220.25,0.94,0.94,50.02,OK
1761660738.186285,19.835,9.983,198.0,50.39,220.31,0.938,0.958,49.98,OK
1761660738.287595,19.824,10.013,198.49,50.39,219.84,0.968,0.933,50.02,OK
1761660738.3899677,19.814,9.917,196.49,50.39,220.16,0.96,0.93,49.95,OK
1761660738.491062,19.881,9.815,195.14,50.39,219.95,0.91,0.975,49.99,OK
1761660738.593097,19.878,9.833,195.45,50.39,219.67,0.916,0.972,49.96,OK
1761660738.6952593,19.841,10.01,198.62,50.39,220.16,0.968,0.932,50.04,OK
1761660738.7972233,19.797,9.915,196.29,50.39,219.95,0.931,0.959,49.98,OK
1761660738.8986948,19.885,9.9,196.87,50.39,220.31,0.961,0.929,50.02,OK
1761660738.9995215,19.858,10.038,199.34,50.39,219.8,0.983,0.923,49.96,OK
1761660739.101012,19.839,10.035,199.07,50.39,220.36,0.978,0.923,50.04,OK
1761660739.2026136,19.828,9.923,196.76,50.39,219.73,0.937,0.955,49.99,OK
1761660739.304027,19.877,9.998,198.74,50.39,220.3,0.949,0.951,49.99,OK
1761660739.4054234,19.816,10.064,199.42,50.39,220.09,0.933,0.971,50.01,OK
1761660739.506344,19.853,9.935,197.24,50.39,220.04,0.922,0.972,50.02,OK
1761660739.6074762,19.88,9.966,198.13,50.39,219.63,0.956,0.943,50.0,OK
1761660739.7171352,19.799,10.035,198.68,50.39,220.01,0.944,0.957,50.0,OK
1761660739.8192105,19.873,9.909,196.92,50.39,220.4,0.971,0.92,50.0,OK
1761660739.9203575,19.885,10.05,199.85,50.39,220.28,0.949,0.956,49.98,OK
1761660740.022827,19.885,9.995,198.75,50.39,219.65,0.945,0.958,49.99,OK
1761660740.1239316,19.884,9.941,197.67,50.39,219.67,0.966,0.931,49.99,OK
1761660740.2251744,19.837,9.993,198.24,50.39,220.24,0.958,0.939,50.03,OK
1761660740.326799,19.858,10.115,200.85,50.39,219.63,0.988,0.926,50.05,OK
1761660740.4282887,19.824,10.128,200.76,50.39,219.9,0.954,0.957,50.05,OK
1761660740.530551,19.825,10.112,200.47,50.39,219.64,0.967,0.944,50.0,OK
1761660740.6318955,19.861,9.966,197.94,50.39,220.24,0.921,0.976,49.97,OK
1761660740.733264,19.867,10.013,198.93,50.39,220.26,0.981,0.92,49.98,OK
1761660740.8342922,19.867,10.056,199.79,50.39,220.26,0.955,0.95,50.0,OK
1761660740.9355848,19.803,10.093,199.87,50.39,219.7,0.938,0.97,49.99,OK
1761660741.0368888,19.882,10.124,201.29,50.39,219.82,0.967,0.947,49.98,OK
1761660741.1380677,19.873,9.977,198.28,50.39,220.2,0.939,0.959,50.03,OK
1761660741.239243,19.853,10.004,198.61,50.39,220.36,0.934,0.965,49.99,OK
1761660741.340484,19.794,10.139,200.69,50.39,219.98,0.965,0.945,49.99,OK
1761660741.4416196,19.848,10.084,200.15,50.39,219.88,0.948,0.961,49.95,OK
1761660741.543016,19.791,10.16,201.07,50.39,219.97,0.952,0.96,50.0,OK
1761660741.7514553,19.839,10.049,199.35,50.39,220.4,0.978,0.925,49.97,OK
1761660741.9791396,19.825,10.214,202.49,50.39,220.26,0.988,0.93,50.02,OK
1761660742.3767903,19.797,10.194,201.81,50.39,219.87,0.978,0.938,50.0,OK
1761660742.479615,19.888,10.192,202.69,50.39,220.21,0.978,0.942,49.97,OK
1761660742.581289,19.809,10.124,200.54,50.39,220.14,0.966,0.943,50.01,OK
1761660742.682602,19.799,10.134,200.65,50.39,219.66,0.992,0.921,49.96,OK
1761660742.784322,19.809,10.283,203.69,50.39,220.07,0.979,0.946,49.96,OK
1761660742.8853772,19.872,10.245,203.59,50.39,219.86,0.973,0.951,49.97,OK
1761660742.986778,19.882,10.258,203.95,50.39,220.0,0.968,0.958,49.99,OK
1761660743.088358,19.831,10.181,201.91,50.39,220.32,0.978,0.937,50.02,OK
1761660743.1897278,19.815,10.249,203.09,50.39,219.66,1.0,0.925,49.98,OK
1761660743.2908747,19.801,10.327,204.49,50.39,219.81,0.97,0.959,49.98,OK
1761660743.3924243,19.801,10.266,203.28,50.39,220.05,0.964,0.959,50.0,OK
1761660743.4935606,19.791,10.148,200.85,50.39,219.76,0.993,0.92,49.96,OK
1761660743.5956283,19.818,10.183,201.8,50.39,219.78,0.946,0.97,50.02,OK
1761660743.6970048,19.889,10.264,204.13,50.39,219.66,0.956,0.972,49.99,OK
1761660743.798383,19.806,10.344,204.87,50.39,219.82,0.993,0.938,50.02,OK
1761660743.8992724,19.885,10.239,203.61,50.39,219.81,0.991,0.934,49.96,OK
1761660744.0005229,19.806,10.321,204.43,50.39,219.77,0.966,0.963,50.04,OK
1761660744.1018026,19.872,10.141,201.51,50.39,220.37,0.968,0.945,50.03,OK
1761660744.2027857,19.86,10.265,203.87,50.39,220.13,0.999,0.928,49.96,OK
1761660744.3039544,19.855,10.164,201.79,50.39,220.28,0.961,0.953,49.99,OK
1761660744.4052877,19.803,10.324,204.44,50.39,220.14,0.969,0.958,49.96,OK
1761660744.5065632,19.838,10.332,204.97,50.39,219.61,1.014,0.92,49.95,OK
